case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,fit_residual_norm,fit_relative_residual,value_residual_norm,value_relative_residual,coefficient_rank,coefficient_condition,coefficient_norm,max_abs_coefficient,coefficient_summary,final_stage_selector_distance_norm,final_stage_selector_relative_distance,nonfinal_stage_energy_fraction,stage0_energy_fraction,stage1_energy_fraction,stage2_energy_fraction,degenerates_to_final_stage_selector,meaningful_nonfinal_energy,basis_value_norm,compressed_value_norm,velocity_basis_value_norm,target_bridge_value_norm,terminal_velocity_norm,residual_norm,min_jacobian_rank,row_span_reproduces_terminal_bridge,velocity_compression_spans_target,value_level_balance_ok,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,base_projection_relative_residual,oracle_projection_relative_residual,target_free_direction_law,gradient_cap,target_jacobian_used_for_formula,target_direction_oracle_used,bounded_target_free_formula_present,raw_target_free_correction_norm,applied_target_free_correction_norm,raw_coefficient_gradient_fro_norm,max_raw_row_gradient_norm,cap_to_raw_gradient_ratio,min_applied_derivative_fraction,max_applied_derivative_fraction,applied_gradient_fro_norm,max_applied_row_gradient_norm,target_free_formula_spans_target,accepted_h_sweep_present,full_tfe_stage_replacement,blocking_gap,next_repair_target,notes
cylindrical_smooth,0.04,universal_target_free_formula_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_target_free_formula_gap_not_full_tfe,,universal_target_free_formula_nonfinal_full_component_value_fit,all_case_h_target_free_bounded_formula,"0,1",6,24,8,16,24,16,8,132,24,32,8,5.7749222594661688e+01,3.7127280938507345e-01,3.6458957300252209e-01,9.8199912244147214e-01,9.9958647210728047e-01,9.4636430035208985e-01,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,True,False,False,9.8201622699192104e-01,1.3783849545682829e-15,mean_active_velocity_perp,1.0000000000000000e+22,False,False,True,2.9599382478411096e-01,2.9599382478411096e-01,1.0808180019033311e+07,4.4551674940270176e+06,9.2522515191178362e+14,1.0000000000000000e+00,1.0000000000000000e+00,1.0808180019033311e+07,4.4551674940270176e+06,False,False,False,This bounded target-free direction law does not reproduce the local derivative-aware span.,derive a stronger target-direction-free coefficient-gradient direction law,"The correction direction is computed from the current closure and active non-final velocity rows only. The target Jacobian is used only for evaluation metrics, not for constructing the formula."
cylindrical_smooth,0.04,universal_target_free_formula_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_target_free_formula_gap_not_full_tfe,,universal_target_free_formula_nonfinal_full_component_value_fit,all_case_h_target_free_bounded_formula,"0,1",6,24,8,16,24,16,8,132,24,32,8,3.6821211755730729e+01,3.7127280938507345e-01,3.6457333490797633e-01,9.8195538615339695e-01,9.9958586619626033e-01,9.4620774135852614e-01,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,True,False,False,9.8201622699192104e-01,1.3783849545682829e-15,dominant_active_velocity_perp,1.0000000000000000e+12,False,False,True,4.6343720819077888e-01,4.6343720819077888e-01,1.6922355651498832e+07,6.9897896740791835e+06,5.9093427687854375e+04,1.0000000000000000e+00,1.0000000000000000e+00,1.6922355651498832e+07,6.9897896740791835e+06,False,False,False,This bounded target-free direction law does not reproduce the local derivative-aware span.,derive a stronger target-direction-free coefficient-gradient direction law,"The correction direction is computed from the current closure and active non-final velocity rows only. The target Jacobian is used only for evaluation metrics, not for constructing the formula."
cylindrical_smooth,0.04,universal_target_free_formula_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_target_free_formula_gap_not_full_tfe,,universal_target_free_formula_nonfinal_full_component_value_fit,all_case_h_target_free_bounded_formula,"0,1",6,24,8,16,24,16,8,132,24,32,8,3.6821211755730729e+01,3.7127280938507345e-01,3.6457333490797633e-01,9.8195538615339695e-01,9.9958586619626033e-01,9.4620774135852614e-01,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,True,False,False,9.8201622699192104e-01,1.3783849545682829e-15,dominant_active_velocity_perp,1.0000000000000000e+14,False,False,True,4.6343720819077888e-01,4.6343720819077888e-01,1.6922355651498832e+07,6.9897896740791835e+06,5.9093427687854376e+06,1.0000000000000000e+00,1.0000000000000000e+00,1.6922355651498832e+07,6.9897896740791835e+06,False,False,False,This bounded target-free direction law does not reproduce the local derivative-aware span.,derive a stronger target-direction-free coefficient-gradient direction law,"The correction direction is computed from the current closure and active non-final velocity rows only. The target Jacobian is used only for evaluation metrics, not for constructing the formula."
cylindrical_smooth,0.04,universal_target_free_formula_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_target_free_formula_gap_not_full_tfe,,universal_target_free_formula_nonfinal_full_component_value_fit,all_case_h_target_free_bounded_formula,"0,1",6,24,8,16,24,16,8,132,24,32,8,3.6821211755730729e+01,3.7127280938507345e-01,3.6457333490797633e-01,9.8195538615339695e-01,9.9958586619626033e-01,9.4620774135852614e-01,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,True,False,False,9.8201622699192104e-01,1.3783849545682829e-15,dominant_active_velocity_perp,1.0000000000000000e+16,False,False,True,4.6343720819077888e-01,4.6343720819077888e-01,1.6922355651498832e+07,6.9897896740791835e+06,5.9093427687854373e+08,1.0000000000000000e+00,1.0000000000000000e+00,1.6922355651498832e+07,6.9897896740791835e+06,False,False,False,This bounded target-free direction law does not reproduce the local derivative-aware span.,derive a stronger target-direction-free coefficient-gradient direction law,"The correction direction is computed from the current closure and active non-final velocity rows only. The target Jacobian is used only for evaluation metrics, not for constructing the formula."
cylindrical_smooth,0.04,universal_target_free_formula_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_target_free_formula_gap_not_full_tfe,,universal_target_free_formula_nonfinal_full_component_value_fit,all_case_h_target_free_bounded_formula,"0,1",6,24,8,16,24,16,8,132,24,32,8,3.6821211755730729e+01,3.7127280938507345e-01,3.6457333490797633e-01,9.8195538615339695e-01,9.9958586619626033e-01,9.4620774135852614e-01,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,True,False,False,9.8201622699192104e-01,1.3783849545682829e-15,dominant_active_velocity_perp,1.0000000000000000e+18,False,False,True,4.6343720819077888e-01,4.6343720819077888e-01,1.6922355651498832e+07,6.9897896740791835e+06,5.9093427687854370e+10,1.0000000000000000e+00,1.0000000000000000e+00,1.6922355651498832e+07,6.9897896740791835e+06,False,False,False,This bounded target-free direction law does not reproduce the local derivative-aware span.,derive a stronger target-direction-free coefficient-gradient direction law,"The correction direction is computed from the current closure and active non-final velocity rows only. The target Jacobian is used only for evaluation metrics, not for constructing the formula."
cylindrical_smooth,0.04,universal_target_free_formula_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_target_free_formula_gap_not_full_tfe,,universal_target_free_formula_nonfinal_full_component_value_fit,all_case_h_target_free_bounded_formula,"0,1",6,24,8,16,24,16,8,132,24,32,8,3.6821211755730729e+01,3.7127280938507345e-01,3.6457333490797633e-01,9.8195538615339695e-01,9.9958586619626033e-01,9.4620774135852614e-01,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,True,False,False,9.8201622699192104e-01,1.3783849545682829e-15,dominant_active_velocity_perp,1.0000000000000000e+20,False,False,True,4.6343720819077888e-01,4.6343720819077888e-01,1.6922355651498832e+07,6.9897896740791835e+06,5.9093427687854375e+12,1.0000000000000000e+00,1.0000000000000000e+00,1.6922355651498832e+07,6.9897896740791835e+06,False,False,False,This bounded target-free direction law does not reproduce the local derivative-aware span.,derive a stronger target-direction-free coefficient-gradient direction law,"The correction direction is computed from the current closure and active non-final velocity rows only. The target Jacobian is used only for evaluation metrics, not for constructing the formula."
cylindrical_smooth,0.04,universal_target_free_formula_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_target_free_formula_gap_not_full_tfe,,universal_target_free_formula_nonfinal_full_component_value_fit,all_case_h_target_free_bounded_formula,"0,1",6,24,8,16,24,16,8,132,24,32,8,3.6821211755730729e+01,3.7127280938507345e-01,3.6457333490797633e-01,9.8195538615339695e-01,9.9958586619626033e-01,9.4620774135852614e-01,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,True,False,False,9.8201622699192104e-01,1.3783849545682829e-15,dominant_active_velocity_perp,1.0000000000000000e+22,False,False,True,4.6343720819077888e-01,4.6343720819077888e-01,1.6922355651498832e+07,6.9897896740791835e+06,5.9093427687854375e+14,1.0000000000000000e+00,1.0000000000000000e+00,1.6922355651498832e+07,6.9897896740791835e+06,False,False,False,This bounded target-free direction law does not reproduce the local derivative-aware span.,derive a stronger target-direction-free coefficient-gradient direction law,"The correction direction is computed from the current closure and active non-final velocity rows only. The target Jacobian is used only for evaluation metrics, not for constructing the formula."
cylindrical_smooth,0.04,universal_target_free_formula_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_target_free_formula_gap_not_full_tfe,,universal_target_free_formula_nonfinal_full_component_value_fit,all_case_h_target_free_bounded_formula,"0,1",6,24,8,16,24,16,8,132,24,32,8,3.6637027133808587e+01,3.7127280938507345e-01,3.6459032806559483e-01,9.8200115615644845e-01,9.9958650961624518e-01,9.4637005127207152e-01,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,True,False,False,9.8201622699192104e-01,1.3783849545682829e-15,linear_extrapolated_stage2_velocity_perp,1.0000000000000000e+12,False,False,True,9.9673373811873978e-01,9.9673373811873978e-01,3.6395616295335740e+07,1.5031142254938472e+07,2.7475836427261005e+04,1.0000000000000000e+00,1.0000000000000000e+00,3.6395616295335740e+07,1.5031142254938472e+07,False,False,False,This bounded target-free direction law does not reproduce the local derivative-aware span.,derive a stronger target-direction-free coefficient-gradient direction law,"The correction direction is computed from the current closure and active non-final velocity rows only. The target Jacobian is used only for evaluation metrics, not for constructing the formula."
cylindrical_smooth,0.04,universal_target_free_formula_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_target_free_formula_gap_not_full_tfe,,universal_target_free_formula_nonfinal_full_component_value_fit,all_case_h_target_free_bounded_formula,"0,1",6,24,8,16,24,16,8,132,24,32,8,3.6637027133808587e+01,3.7127280938507345e-01,3.6459032806559483e-01,9.8200115615644845e-01,9.9958650961624518e-01,9.4637005127207152e-01,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,True,False,False,9.8201622699192104e-01,1.3783849545682829e-15,linear_extrapolated_stage2_velocity_perp,1.0000000000000000e+14,False,False,True,9.9673373811873978e-01,9.9673373811873978e-01,3.6395616295335740e+07,1.5031142254938472e+07,2.7475836427261005e+06,1.0000000000000000e+00,1.0000000000000000e+00,3.6395616295335740e+07,1.5031142254938472e+07,False,False,False,This bounded target-free direction law does not reproduce the local derivative-aware span.,derive a stronger target-direction-free coefficient-gradient direction law,"The correction direction is computed from the current closure and active non-final velocity rows only. The target Jacobian is used only for evaluation metrics, not for constructing the formula."
cylindrical_smooth,0.04,universal_target_free_formula_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_target_free_formula_gap_not_full_tfe,,universal_target_free_formula_nonfinal_full_component_value_fit,all_case_h_target_free_bounded_formula,"0,1",6,24,8,16,24,16,8,132,24,32,8,3.6637027133808587e+01,3.7127280938507345e-01,3.6459032806559483e-01,9.8200115615644845e-01,9.9958650961624518e-01,9.4637005127207152e-01,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,True,False,False,9.8201622699192104e-01,1.3783849545682829e-15,linear_extrapolated_stage2_velocity_perp,1.0000000000000000e+16,False,False,True,9.9673373811873978e-01,9.9673373811873978e-01,3.6395616295335740e+07,1.5031142254938472e+07,2.7475836427261007e+08,1.0000000000000000e+00,1.0000000000000000e+00,3.6395616295335740e+07,1.5031142254938472e+07,False,False,False,This bounded target-free direction law does not reproduce the local derivative-aware span.,derive a stronger target-direction-free coefficient-gradient direction law,"The correction direction is computed from the current closure and active non-final velocity rows only. The target Jacobian is used only for evaluation metrics, not for constructing the formula."
